survey.Page74_1.G2.G2_8.choices.5,5-Very approachable,5-बहुत सुलभ
survey.Page74_1.G2.G2_8.choices.98,Donâ€™t know,पता नहीं
survey.Page76.G3.title,G3. Which of the following community networks are you associated with?,G3. आप निम्नलिखित में से किस कम्युनिटी नेटवर्क से जुड़े हैं?
survey.Page76.G3.G3_1.title,LGBTI support groups and community centers,LGBTI सपोर्ट ग्रुप और कम्युनिटी सेंटर
survey.Page76.G3.G3_1.choices.1,Yes,हाँ
survey.Page76.G3.G3_1.choices.2,No,नहीं
survey.Page76.G3.G3_2.title,LGBTI advocacy organizations,LGBTI एडवोकेसी आर्गेनाइजेशन
survey.Page76.G3.G3_2.choices.1,Yes,हाँ
survey.Page76.G3.G3_2.choices.2,No,नहीं
survey.Page76.G3.G3_3.title,Online LGBTI forums and groups,ऑनलाइन LGBTI फ़ोरम और ग्रुप
survey.Page76.G3.G3_3.choices.1,Yes,हाँ
survey.Page76.G3.G3_3.choices.2,No,नहीं
survey.Page76.G3.G3_4_Other.title,Others Specify,अन्य बताएं
survey.Page76_1.G4.title,G4. Have you ever received any support from them to access financial services? ,G4. क्या आपको कभी वित्तीय सेवाओं के उपयोग के लिए उनसे सहायता मिली है?
survey.Page76_1.G4.G4_1.title,LGBTI support groups and community centers,LGBTI सपोर्ट ग्रुप और कम्युनिटी सेंटर
survey.Page76_1.G4.G4_1.choices.1,Yes,हाँ
survey.Page76_1.G4.G4_1.choices.2,No,नहीं
survey.Page76_1.G4.G4_2.title,LGBTI advocacy organizations,LGBTI एडवोकेसी आर्गेनाइजेशन
survey.Page76_1.G4.G4_2.choices.1,Yes,हाँ
survey.Page76_1.G4.G4_2.choices.2,No,नहीं
survey.Page76_1.G4.G4_3.title,Online LGBTI forums and groups,ऑनलाइन LGBTI फ़ोरम और ग्रुप
survey.Page76_1.G4.G4_3.choices.1,Yes,हाँ
survey.Page76_1.G4.G4_3.choices.2,No,नहीं
survey.Page76_1.G4.G4_4.title,{G3_4_Other},{G3_4_Other}
survey.Page76_1.G4.G4_4.choices.1,Yes,हाँ
survey.Page76_1.G4.G4_4.choices.2,No,नहीं
survey.Page78.G5.title,G5. Can you explain what type of support you have received from them?,G5. क्या आप बता सकते है कि आपको उनसे किस प्रकार की सहायता मिली है?
survey.Page78.G5.G5_1.title,LGBTI support groups and community centers,LGBTI सपोर्ट ग्रुप और कम्युनिटी सेंटर
survey.Page78.G5.G5_2.title,LGBTI advocacy organizations,LGBTI एडवोकेसी आर्गेनाइजेशन
survey.Page78.G5.G5_3.title,Online LGBTI forums and groups,ऑनलाइन LGBTI फ़ोरम और ग्रुप
survey.Page78.G5.G5_4.title,{G3_4_Other},{G3_4_Other}
survey.Page79.G6.title,G6. How competent are they to provide support in accessing financial services?,G6. वित्तीय सेवाओं के उपयोग में सहायता प्रदान करने में वे कितने सक्षम हैं?
survey.Page79.G6.G6_1.title,LGBTI support groups and community centers,LGBTI सपोर्ट ग्रुप और कम्युनिटी सेंटर
survey.Page79.G6.G6_1.choices.1,Not at all competent,बिल्कुल भी सक्षम नहीं
survey.Page79.G6.G6_1.choices.2,Somewhat Competent ,कुछ हद तक सक्षम
survey.Page79.G6.G6_1.choices.3,Very Competent,बहुत सक्षम
survey.Page79.G6.G6_1.choices.4,Extremely competent,बेहद सक्षम
survey.Page79.G6.G6_1.choices.98,Donâ€™t know,पता नहीं
survey.Page79.G6.G6_2.title,LGBTI advocacy organizations,LGBTI एडवोकेसी आर्गेनाइजेशन
survey.Page79.G6.G6_2.choices.1,Not at all competent,बिल्कुल भी सक्षम नहीं
survey.Page79.G6.G6_2.choices.2,Somewhat Competent ,कुछ हद तक सक्षम
survey.Page79.G6.G6_2.choices.3,Very Competent,बहुत सक्षम
survey.Page79.G6.G6_2.choices.4,Extremely competent,बेहद सक्षम
survey.Page79.G6.G6_2.choices.98,Donâ€™t know,पता नहीं
survey.Page79.G6.G6_3.title,Online LGBTI forums and groups,ऑनलाइन LGBTI फ़ोरम और ग्रुप
survey.Page79.G6.G6_3.choices.1,Not at all competent,बिल्कुल भी सक्षम नहीं
survey.Page79.G6.G6_3.choices.2,Somewhat Competent ,कुछ हद तक सक्षम
survey.Page79.G6.G6_3.choices.3,Very Competent,बहुत सक्षम
survey.Page79.G6.G6_3.choices.4,Extremely competent,बेहद सक्षम
survey.Page79.G6.G6_3.choices.98,Donâ€™t know,पता नहीं
survey.Page79.G6.G6_4.title,{G3_4_Other},{G3_4_Other}
survey.Page79.G6.G6_4.choices.1,Not at all competent,बिल्कुल भी सक्षम नहीं
survey.Page79.G6.G6_4.choices.2,Somewhat Competent ,कुछ हद तक सक्षम
survey.Page79.G6.G6_4.choices.3,Very Competent,बहुत सक्षम
survey.Page79.G6.G6_4.choices.4,Extremely competent,बेहद सक्षम
survey.Page79.G6.G6_4.choices.98,Donâ€™t know,पता नहीं
survey.Page80.G7.title,G7. Why do you say so?,G7. आप ऐसा क्यों कह रहे हैं?
survey.Page80.G7.G7_1.title,LGBTI support groups and community centers,LGBTI सपोर्ट ग्रुप और कम्युनिटी सेंटर
survey.Page80.G7.G7_2.title,LGBTI advocacy organizations,LGBTI एडवोकेसी आर्गेनाइजेशन
survey.Page80.G7.G7_3.title,Online LGBTI forums and groups,ऑनलाइन LGBTI फ़ोरम और ग्रुप
survey.Page80.G7.G7_4.title,{G3_4_Other},{G3_4_Other}
survey.Page81.G8.title,G8. Have you attended any program/webinar/workshop on financial literacy in the last 2 years?,G8. क्या आपने पिछले 2 सालों में वित्तीय साक्षरता पर किसी कार्यक्रम/ वेबिनार/ वर्कशॉप में भाग लिया है?
survey.Page81.G8.choices.1,"Yes, online","हाँ, ऑनलाइन"
survey.Page81.G8.choices.2,"Yes, offline","हाँ, ऑफलाइन"
survey.Page81.G8.choices.3,No,नहीं
survey.Page81_1.G9.title,G9 . Who conducted this program/webinar/workshop on financial literacy?,G9. वित्तीय साक्षरता पर यह कार्यक्रम/ वेबिनार/ वर्कशॉप किसने आयोजित की थी?
survey.Page81_2.G10.title,G10.  What are the topics covered? ,G10. इसमें किन विषयों को शामिल किया गया है?
